PostID,UserID,PostDateTime,PostContent,Hashtags,PostTopic,Likes,Shares,Comments,UserFollowers,UserFollowing,UserLocation,UserAge,UserGender,SentimentScore
160,1907,9/24/2023 11:04,Entertainment buzz: A star-studded event lit up the night. #movies,#movies,Entertainment,651,348,33,83164,1706,Lake James,52,Female,-0.06
161,4942,8/24/2023 20:58,Living my best life—enjoying every moment and embracing wellness. #travel,#travel,Lifestyle,202,384,97,52378,2704,Stevenland,72,Female,0.43
162,3705,3/5/2023 20:13,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,495,349,75,40528,1501,Owenstown,17,Female,0.55
163,3497,7/8/2023 17:41,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,755,311,174,65653,3061,Kathleenport,30,Male,0.44
164,1585,11/22/2023 21:31,Political update: Today's debate on election integrity was intense. #debate #policy,"#debate, #policy",Politics,624,172,248,71635,2833,West Mike,50,Female,0.83
165,3510,6/22/2023 5:48,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,467,192,133,83676,4053,West Jennifer,41,Female,-0.9
166,1989,6/1/2023 16:27,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #travel,"#health, #travel",Lifestyle,712,2,177,78033,1636,North Stephen,38,Male,0.71
167,2131,4/30/2023 15:21,Entertainment buzz: A star-studded event lit up the night. #celebrity #music,"#celebrity, #music",Entertainment,384,277,227,45486,439,Robertshaven,72,Male,0.32
168,3169,5/28/2023 5:54,Incredible performance today—truly a masterclass in sportsmanship. #basketball,#basketball,Sports,313,455,62,34155,3778,Christinaport,48,Female,-0.65
169,3064,4/25/2023 16:41,Breaking: A startup's new product is creating major buzz in the tech world. #startup #innovation,"#startup, #innovation",Technology,770,55,267,16751,899,Gonzalezfurt,41,Female,0.36
170,2219,9/14/2023 16:40,Political update: Today's debate on election integrity was intense. #election #debate #policy,"#election, #debate, #policy",Politics,254,273,257,33302,868,South Laurafort,43,,
171,3374,5/28/2023 18:22,Breaking news: Major policy changes have sparked debates in the parliament. #policy #election #debate,"#policy, #election, #debate",Politics,958,408,143,51287,3685,Crystalmouth,75,Male,-0.28
172,1317,5/29/2023 2:42,Celebrity update: The latest music release is topping the charts. #movies,#movies,Entertainment,916,175,51,35365,4157,South Peterfort,25,Male,-0.5
173,3856,11/24/2023 13:49,Attended an inspiring tech conference—innovations are on the horizon. #startup,#startup,Technology,22,115,98,39308,2704,New Randallstad,52,Female,-0.07
174,2502,3/22/2023 0:42,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,904,83,44,38905,4004,Dylanmouth,14,Other,-0.52
175,3034,9/23/2023 13:28,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,757,158,41,40674,4156,North Josephview,20,Other,-0.83
176,4323,10/29/2023 15:47,Political update: Today's debate on election integrity was intense. #policy #debate,"#policy, #debate",Politics,338,285,56,52460,539,Adamtown,55,Female,0.69
177,3042,3/21/2023 22:32,Lifestyle tips: Small changes can make a big difference in your daily routine. #travel #health #food,"#travel, #health, #food",Lifestyle,492,79,32,45038,2369,East Chad,61,Female,0.19
178,1502,10/3/2023 3:46,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,822,65,113,89184,2978,Adrienneshire,34,Male,-0.27
179,3022,12/20/2023 7:58,Attended an inspiring tech conference—innovations are on the horizon. #AI,#AI,Technology,510,208,299,48624,3213,North Jorgefort,47,Female,-0.11
180,1118,10/9/2023 15:49,Just watched an amazing movie—highly recommend it to all film lovers. #celebrity #music #movies,"#celebrity, #music, #movies",Entertainment,365,9,113,47615,2984,Melissaberg,31,Female,0.73
181,4745,3/17/2023 8:27,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,371,198,55,88483,1196,Petersland,16,Female,-0.36
182,1709,4/9/2023 12:10,Tech update: A breakthrough in AI is set to transform the industry. #AI,#AI,Technology,914,58,43,90952,2873,Erinton,31,Male,-0.24
183,4569,4/2/2023 7:02,Just watched an amazing movie—highly recommend it to all film lovers. #movies #music #celebrity,"#movies, #music, #celebrity",Entertainment,829,233,211,71331,2555,New Michaelland,32,Female,0.53
184,4557,11/11/2023 14:42,Breaking news: Major policy changes have sparked debates in the parliament. #debate #election #policy,"#debate, #election, #policy",Politics,598,306,33,79273,861,West Danielle,16,Female,-0.6
185,1044,11/15/2023 11:29,Incredible performance today—truly a masterclass in sportsmanship. #football #basketball #olympics,"#football, #basketball, #olympics",Sports,218,243,269,79514,105,Brandonton,61,Male,0.32
186,1313,9/1/2023 21:46,Celebrity update: The latest music release is topping the charts. #music #celebrity,"#music, #celebrity",Entertainment,474,378,195,4986,757,New Laura,38,Male,-0.13
187,4250,9/13/2023 10:35,Incredible performance today—truly a masterclass in sportsmanship. #basketball #football,"#basketball, #football",Sports,422,392,124,3871,1059,Garnerside,15,Male,0
188,4965,6/28/2023 20:28,Stay informed: New government policies are reshaping public discourse. #election,#election,Politics,355,53,78,96283,4168,Lauraland,64,Male,0.57
189,1417,11/26/2023 2:14,Celebrity update: The latest music release is topping the charts. #music,#music,Entertainment,459,445,254,59170,3898,Collinsshire,48,Male,0.99
190,3603,4/3/2023 6:16,Living my best life—enjoying every moment and embracing wellness. #food,#food,Lifestyle,502,336,144,38772,3366,Greenbury,53,Female,0.66
191,4854,2/8/2023 13:17,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel #food,"#travel, #food",Lifestyle,26,392,82,46786,4917,Lake Rhonda,63,Female,-0.68
192,2101,2/7/2023 16:33,Exploring new travel destinations and delicious cuisines—life is an adventure. #health #food,"#health, #food",Lifestyle,941,8,229,47293,3539,Port Matthewbury,28,Other,-0.55
193,1325,1/11/2023 2:52,Breaking news: Major policy changes have sparked debates in the parliament. #election,#election,Politics,801,100,136,80730,4376,East Christopher,59,Male,-0.18
194,4761,3/7/2023 10:37,Living my best life—enjoying every moment and embracing wellness. #health,#health,Lifestyle,800,407,26,85532,4355,Danielside,58,Male,0.44
195,4428,21-11-2023 01:24,Tech update: A breakthrough in AI is set to transform the industry. #innovation #startup,"#innovation, #startup",Technology,859,294,176,91310,1450,Markton,67,Male,0.02
196,2439,12/20/2023 4:16,Entertainment buzz: A star-studded event lit up the night. #music #celebrity,"#music, #celebrity",Entertainment,222,202,206,44865,1243,Bryantshire,51,Male,0.8
197,2986,5/22/2023 22:00,Sports update: The championship match had fans on the edge of their seats. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,863,391,212,46446,1547,Emilyfurt,18,Female,-0.9
198,3562,7/25/2023 10:46,Attended an inspiring tech conference—innovations are on the horizon. #AI #startup #innovation,"#AI, #startup, #innovation",Technology,689,152,36,93195,1300,Jamiemouth,73,Female,-0.48
199,3261,2/8/2023 16:53,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #food #travel,"#health, #food, #travel",Lifestyle,147,109,292,24587,922,East Reginald,21,Female,-0.56
200,4925,10/3/2023 22:46,Incredible performance today—truly a masterclass in sportsmanship. #basketball,#basketball,Sports,423,321,178,77211,2460,Williamschester,23,Male,0.49
201,1073,4/22/2023 3:14,Lifestyle tips: Small changes can make a big difference in your daily routine. #food #travel,"#food, #travel",Lifestyle,738,265,159,83864,3600,North Benjaminbury,77,Female,-0.07
202,4634,9/24/2023 3:03,Stay informed: New government policies are reshaping public discourse. #policy #debate,"#policy, #debate",Politics,350,372,11,4024,1628,North David,71,Other,-0.97
203,2602,11/28/2023 10:31,Just watched an amazing movie—highly recommend it to all film lovers. #music #celebrity,"#music, #celebrity",Entertainment,185,151,168,48569,524,New Alexismouth,19,Female,0.55
204,1508,9/12/2023 6:59,Tech update: A breakthrough in AI is set to transform the industry. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,414,495,79,94733,4340,Kaitlynfort,73,Other,-0.28
205,3379,2/4/2023 5:57,What a game! That last-minute goal was simply unforgettable. #football #olympics #basketball,"#football, #olympics, #basketball",Sports,805,463,13,46038,3616,South Rebecca,69,Male,-0.48
206,4164,12/29/2023 3:16,Incredible performance today—truly a masterclass in sportsmanship. #football,#football,Sports,981,82,53,96145,4098,Jamesfurt,46,Male,-0.63
207,1687,9/5/2023 2:58,Lifestyle tips: Small changes can make a big difference in your daily routine. #health #travel,"#health, #travel",Lifestyle,428,442,253,21365,4674,Juliachester,57,Other,0.89
208,1656,9/29/2023 19:23,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,40,414,64,17018,320,Lake Tina,57,Female,0.88
209,2542,1/1/2023 12:06,What a game! That last-minute goal was simply unforgettable. #basketball #olympics #football,"#basketball, #olympics, #football",Sports,904,394,57,40445,3601,Lake Amy,27,Male,-0.85
210,2292,12/23/2023 6:01,Stay informed: New government policies are reshaping public discourse. #debate #policy #election,"#debate, #policy, #election",Politics,392,133,95,71366,4635,Thomasbury,21,Male,-0.53
211,2399,6/20/2023 15:35,Living my best life—enjoying every moment and embracing wellness. #travel #food #health,"#travel, #food, #health",Lifestyle,702,325,20,8576,4507,Josephmouth,58,Female,0.29
212,4905,11/23/2023 15:43,Celebrity update: The latest music release is topping the charts. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,78,159,259,40855,3933,East Christopher,58,Female,0.34
213,4075,1/30/2023 9:24,What a game! That last-minute goal was simply unforgettable. #olympics #football #basketball,"#olympics, #football, #basketball",Sports,716,38,72,10961,2669,Jamiefort,48,Female,-0.16
214,4209,7/15/2023 10:46,Just watched an amazing movie—highly recommend it to all film lovers. #movies #celebrity,"#movies, #celebrity",Entertainment,895,175,247,61230,1044,North Sierraport,58,Male,0.14
215,4302,8/1/2023 9:59,Breaking: A startup's new product is creating major buzz in the tech world. #innovation #AI #startup,"#innovation, #AI, #startup",Technology,789,12,126,91341,818,Lake Dianamouth,54,Female,0.41
216,3647,19-06-2023 11:46,Lifestyle tips: Small changes can make a big difference in your daily routine. #food,#food,Lifestyle,783,314,45,69777,594,Port Scott,42,Female,0.9
217,2552,12/4/2023 21:14,Exploring new travel destinations and delicious cuisines—life is an adventure. #travel,#travel,Lifestyle,543,66,267,40804,981,New Matthewfurt,23,Female,0.45
218,2075,9/12/2023 3:12,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,449,439,127,63010,140,Collierport,45,Female,-0.78
219,4717,5/2/2023 15:54,Incredible performance today—truly a masterclass in sportsmanship. #olympics,#olympics,Sports,473,247,29,29939,4383,Cruzview,52,Female,0.44
220,4794,4/7/2023 3:21,Attended an inspiring tech conference—innovations are on the horizon. #startup #innovation #AI,"#startup, #innovation, #AI",Technology,141,40,93,57505,900,East Shawn,55,Male,-0.86
221,1324,1/24/2023 6:03,Entertainment buzz: A star-studded event lit up the night. #celebrity,#celebrity,Entertainment,250,183,223,87881,3018,North Matthewstad,51,Female,0.01
222,1991,1/14/2023 21:44,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,293,34,99,54453,4922,Richborough,51,Male,0.05
223,2993,20-07-2023 10:59,Political update: Today's debate on election integrity was intense. #election #debate #policy,"#election, #debate, #policy",Politics,609,421,70,18867,3127,Brownhaven,65,Male,0.56
224,4976,5/17/2023 20:03,Political update: Today's debate on election integrity was intense. #policy #debate,"#policy, #debate",Politics,135,336,80,57654,2709,Ashleyhaven,43,Male,-0.98
225,4802,9/1/2023 14:28,Political update: Today's debate on election integrity was intense. #policy #election,"#policy, #election",Politics,483,450,299,84467,683,Reedmouth,75,Male,0.75
226,1716,9/29/2023 17:33,Lifestyle tips: Small changes can make a big difference in your daily routine. #health,#health,Lifestyle,788,289,107,85289,3278,East Crystalshire,37,Female,0.33
227,3770,24-08-2023 09:28,Breaking news: Major policy changes have sparked debates in the parliament. #election #policy #debate,"#election, #policy, #debate",Politics,311,75,101,8668,1274,Robinland,53,Male,-0.94
228,1276,10/1/2023 13:53,Exploring new travel destinations and delicious cuisines—life is an adventure. #health,#health,Lifestyle,813,471,90,42245,1298,North Jacobburgh,62,Male,-0.68
229,3583,1/29/2023 18:06,Breaking news: Major policy changes have sparked debates in the parliament. #debate #policy #election,"#debate, #policy, #election",Politics,554,69,15,27955,1032,North Vanessa,71,Other,-0.92
230,4557,2/3/2023 15:36,Celebrity update: The latest music release is topping the charts. #celebrity #movies #music,"#celebrity, #movies, #music",Entertainment,631,233,109,52750,2560,Kennedyville,61,Male,0.53
231,4587,11/20/2023 11:26,What a game! That last-minute goal was simply unforgettable. #olympics #basketball,"#olympics, #basketball",Sports,731,10,262,14479,3900,West Nancy,42,Male,-0.66
232,1151,3/10/2023 5:39,Celebrity update: The latest music release is topping the charts. #celebrity,#celebrity,Entertainment,45,367,159,68483,4808,Lewisfort,57,Female,-0.91
233,1954,12/18/2023 5:01,Sports update: The championship match had fans on the edge of their seats. #football,#football,Sports,235,282,252,89678,4043,Lake Davidchester,65,Male,-0.72
234,2506,9/18/2023 2:58,What a game! That last-minute goal was simply unforgettable. #basketball,#basketball,Sports,47,303,88,23930,1039,West Erinstad,38,Female,0.12
